second	Volt	unc_seconds	unc_Volt
0.001515	0.05	1e-15	0.00075
0.00152	-0.030402	1e-15	0.0004560299999999
0.001525	0.009799	1e-15	0.000146985
0.00153	-0.030402	1e-15	0.0004560299999999
0.001535	-0.030402	1e-15	0.0004560299999999
0.00154	-0.070603	1e-15	0.001059045
0.001545	-0.070603	1e-15	0.001059045
0.00155	-0.070603	1e-15	0.001059045
0.001555	-0.110804	1e-15	0.00166206
0.00156	-0.070603	1e-15	0.001059045
0.001565	-0.110804	1e-15	0.00166206
0.00157	-0.151005	1e-15	0.002265075
0.001575	-0.191206	1e-15	0.00286809
0.00158	-0.231407	1e-15	0.003471105
0.001585	-0.151005	1e-15	0.002265075
0.00159	-0.231407	1e-15	0.003471105
0.001595	-0.191206	1e-15	0.00286809
0.0016	-0.231407	1e-15	0.003471105
0.001605	-0.231407	1e-15	0.003471105
0.00161	-0.231407	1e-15	0.003471105
0.001615	-0.311809	1e-15	0.004677135
0.00162	-0.271608	1e-15	0.00407412
0.001625	-0.271608	1e-15	0.00407412
0.00163	-0.271608	1e-15	0.00407412
0.001635	-0.231407	1e-15	0.003471105
0.00164	-0.271608	1e-15	0.00407412
0.001645	-0.271608	1e-15	0.00407412
0.00165	-0.311809	1e-15	0.004677135
0.001655	-0.271608	1e-15	0.00407412
0.00166	-0.311809	1e-15	0.004677135
0.001665	-0.311809	1e-15	0.004677135
0.00167	-0.35201	1e-15	0.00528015
0.001675	-0.35201	1e-15	0.00528015
0.00168	-0.311809	1e-15	0.004677135
0.001685	-0.311809	1e-15	0.004677135
0.00169	-0.311809	1e-15	0.004677135
0.001695	-0.311809	1e-15	0.004677135
0.0017	-0.35201	1e-15	0.00528015
0.001705	-0.311809	1e-15	0.004677135
0.00171	-0.311809	1e-15	0.004677135
0.001715	-0.311809	1e-15	0.004677135
0.00172	-0.35201	1e-15	0.00528015
0.001725	-0.35201	1e-15	0.00528015
0.00173	-0.35201	1e-15	0.00528015
0.001735	-0.35201	1e-15	0.00528015
0.00174	-0.35201	1e-15	0.00528015
0.001745	-0.35201	1e-15	0.00528015
0.00175	-0.311809	1e-15	0.004677135
0.001755	-0.311809	1e-15	0.004677135
0.00176	-0.311809	1e-15	0.004677135
0.001765	-0.311809	1e-15	0.004677135
0.00177	-0.35201	1e-15	0.00528015
0.001775	-0.311809	1e-15	0.004677135
0.00178	-0.311809	1e-15	0.004677135
0.001785	-0.311809	1e-15	0.004677135
0.00179	-0.35201	1e-15	0.00528015
0.001795	-0.35201	1e-15	0.00528015
0.0018	-0.35201	1e-15	0.00528015
0.001805	-0.311809	1e-15	0.004677135
0.00181	-0.311809	1e-15	0.004677135
0.001815	-0.311809	1e-15	0.004677135
0.00182	-0.311809	1e-15	0.004677135
0.001825	-0.231407	1e-15	0.003471105
0.00183	-0.271608	1e-15	0.00407412
0.001835	-0.271608	1e-15	0.00407412
0.00184	-0.271608	1e-15	0.00407412
0.001845	-0.271608	1e-15	0.00407412
0.00185	-0.271608	1e-15	0.00407412
0.001855	-0.271608	1e-15	0.00407412
0.00186	-0.271608	1e-15	0.00407412
0.001865	-0.231407	1e-15	0.003471105
0.00187	-0.231407	1e-15	0.003471105
0.001875	-0.231407	1e-15	0.003471105
0.00188	-0.271608	1e-15	0.00407412
0.001885	-0.231407	1e-15	0.003471105
0.00189	-0.231407	1e-15	0.003471105
0.001895	-0.231407	1e-15	0.003471105
0.0019	-0.231407	1e-15	0.003471105
0.001905	-0.231407	1e-15	0.003471105
0.00191	-0.191206	1e-15	0.00286809
0.001915	-0.231407	1e-15	0.003471105
0.00192	-0.191206	1e-15	0.00286809
0.001925	-0.151005	1e-15	0.002265075
0.00193	-0.191206	1e-15	0.00286809
0.001935	-0.191206	1e-15	0.00286809
0.00194	-0.151005	1e-15	0.002265075
0.001945	-0.151005	1e-15	0.002265075
0.00195	-0.151005	1e-15	0.002265075
0.001955	-0.110804	1e-15	0.00166206
0.00196	-0.151005	1e-15	0.002265075
0.001965	-0.151005	1e-15	0.002265075
0.00197	-0.110804	1e-15	0.00166206
0.001975	-0.110804	1e-15	0.00166206
0.00198	-0.110804	1e-15	0.00166206
0.001985	-0.110804	1e-15	0.00166206
0.00199	-0.070603	1e-15	0.001059045
0.001995	-0.110804	1e-15	0.00166206
0.002	-0.110804	1e-15	0.00166206
0.002005	-0.070603	1e-15	0.001059045
0.00201	-0.070603	1e-15	0.001059045
0.002015	-0.070603	1e-15	0.001059045
0.00202	-0.070603	1e-15	0.001059045
0.002025	-0.070603	1e-15	0.001059045
0.00203	-0.070603	1e-15	0.001059045
0.002035	-0.070603	1e-15	0.001059045
0.00204	-0.070603	1e-15	0.001059045
0.002045	-0.070603	1e-15	0.001059045
0.00205	-0.070603	1e-15	0.001059045
0.002055	-0.030402	1e-15	0.0004560299999999
0.00206	-0.030402	1e-15	0.0004560299999999
0.002065	-0.070603	1e-15	0.001059045
0.00207	-0.030402	1e-15	0.0004560299999999
0.002075	0.009799	1e-15	0.000146985
0.00208	-0.030402	1e-15	0.0004560299999999
0.002085	-0.030402	1e-15	0.0004560299999999
0.00209	-0.030402	1e-15	0.0004560299999999
0.002095	-0.030402	1e-15	0.0004560299999999
0.0021	0.009799	1e-15	0.000146985
0.002105	-0.030402	1e-15	0.0004560299999999
0.00211	-0.030402	1e-15	0.0004560299999999
0.002115	-0.030402	1e-15	0.0004560299999999
0.00212	-0.030402	1e-15	0.0004560299999999
0.002125	0.009799	1e-15	0.000146985
0.00213	0.009799	1e-15	0.000146985
0.002135	-0.030402	1e-15	0.0004560299999999
0.00214	0.009799	1e-15	0.000146985
0.002145	0.009799	1e-15	0.000146985
0.00215	0.009799	1e-15	0.000146985
0.002155	0.05	1e-15	0.00075
0.00216	0.009799	1e-15	0.000146985
0.002165	0.009799	1e-15	0.000146985
0.00217	0.009799	1e-15	0.000146985
0.002175	0.009799	1e-15	0.000146985
0.00218	0.009799	1e-15	0.000146985
0.002185	0.009799	1e-15	0.000146985
0.00219	0.05	1e-15	0.00075
0.002195	0.05	1e-15	0.00075
0.0022	0.009799	1e-15	0.000146985
0.002205	0.009799	1e-15	0.000146985
0.00221	0.009799	1e-15	0.000146985
0.002215	0.009799	1e-15	0.000146985
0.00222	0.009799	1e-15	0.000146985
0.002225	0.009799	1e-15	0.000146985
0.00223	0.009799	1e-15	0.000146985
0.002235	0.009799	1e-15	0.000146985
0.00224	0.05	1e-15	0.00075
0.002245	0.05	1e-15	0.00075
0.00225	0.05	1e-15	0.00075
0.002255	0.009799	1e-15	0.000146985
0.00226	0.05	1e-15	0.00075
0.002265	-0.030402	1e-15	0.0004560299999999
0.00227	0.009799	1e-15	0.000146985
0.002275	0.009799	1e-15	0.000146985
0.00228	0.009799	1e-15	0.000146985
0.002285	0.009799	1e-15	0.000146985
0.00229	0.009799	1e-15	0.000146985
0.002295	0.009799	1e-15	0.000146985
0.0023	-0.030402	1e-15	0.0004560299999999
0.002305	0.009799	1e-15	0.000146985
0.00231	0.009799	1e-15	0.000146985
0.002315	0.009799	1e-15	0.000146985
0.00232	-0.030402	1e-15	0.0004560299999999
0.002325	0.009799	1e-15	0.000146985
0.00233	0.009799	1e-15	0.000146985
0.002335	-0.030402	1e-15	0.0004560299999999
0.00234	-0.030402	1e-15	0.0004560299999999
0.002345	0.05	1e-15	0.00075
0.00235	-0.030402	1e-15	0.0004560299999999
0.002355	-0.030402	1e-15	0.0004560299999999
0.00236	0.009799	1e-15	0.000146985
0.002365	0.009799	1e-15	0.000146985
0.00237	-0.030402	1e-15	0.0004560299999999
0.002375	-0.030402	1e-15	0.0004560299999999
0.00238	-0.030402	1e-15	0.0004560299999999
0.002385	-0.030402	1e-15	0.0004560299999999
0.00239	-0.030402	1e-15	0.0004560299999999
0.002395	-0.030402	1e-15	0.0004560299999999
0.0024	0.009799	1e-15	0.000146985
0.002405	-0.030402	1e-15	0.0004560299999999
0.00241	-0.030402	1e-15	0.0004560299999999
0.002415	0.009799	1e-15	0.000146985
0.00242	0.009799	1e-15	0.000146985
0.002425	0.009799	1e-15	0.000146985
0.00243	-0.070603	1e-15	0.001059045
0.002435	-0.030402	1e-15	0.0004560299999999
0.00244	-0.030402	1e-15	0.0004560299999999
0.002445	-0.030402	1e-15	0.0004560299999999
0.00245	-0.030402	1e-15	0.0004560299999999
0.002455	-0.030402	1e-15	0.0004560299999999
0.00246	-0.070603	1e-15	0.001059045
0.002465	-0.070603	1e-15	0.001059045
0.00247	-0.070603	1e-15	0.001059045
0.002475	-0.070603	1e-15	0.001059045
0.00248	-0.070603	1e-15	0.001059045
0.002485	-0.070603	1e-15	0.001059045
0.00249	-0.030402	1e-15	0.0004560299999999
0.002495	-0.070603	1e-15	0.001059045
0.0025	-0.030402	1e-15	0.0004560299999999
0.002505	-0.070603	1e-15	0.001059045
0.00251	-0.070603	1e-15	0.001059045
0.002515	-0.070603	1e-15	0.001059045
0.00252	-0.070603	1e-15	0.001059045
0.002525	-0.070603	1e-15	0.001059045
0.00253	-0.070603	1e-15	0.001059045
0.002535	-0.070603	1e-15	0.001059045
0.00254	-0.110804	1e-15	0.00166206
0.002545	-0.070603	1e-15	0.001059045
0.00255	-0.070603	1e-15	0.001059045
0.002555	-0.070603	1e-15	0.001059045
0.00256	-0.070603	1e-15	0.001059045
0.002565	-0.110804	1e-15	0.00166206
0.00257	-0.110804	1e-15	0.00166206
0.002575	-0.110804	1e-15	0.00166206
0.00258	-0.110804	1e-15	0.00166206
0.002585	-0.070603	1e-15	0.001059045
0.00259	-0.110804	1e-15	0.00166206
0.002595	-0.151005	1e-15	0.002265075
0.0026	-0.110804	1e-15	0.00166206
0.002605	-0.070603	1e-15	0.001059045
0.00261	-0.070603	1e-15	0.001059045
0.002615	-0.070603	1e-15	0.001059045
0.00262	-0.110804	1e-15	0.00166206
0.002625	-0.110804	1e-15	0.00166206
0.00263	-0.110804	1e-15	0.00166206
0.002635	-0.110804	1e-15	0.00166206
0.00264	-0.110804	1e-15	0.00166206
0.002645	-0.110804	1e-15	0.00166206
0.00265	-0.110804	1e-15	0.00166206
0.002655	-0.110804	1e-15	0.00166206
