second	Volt	unc_seconds	unc_Volt
0.000574	-0.030402	1e-16	0.0004560299999999
0.000575	0.009799	1e-16	0.000146985
0.000576	0.009799	1e-16	0.000146985
0.000577	0.009799	1e-16	0.000146985
0.000578	0.009799	1e-16	0.000146985
0.000579	0.05	1e-16	0.00075
0.00058	0.05	1e-16	0.00075
0.000581	0.05	1e-16	0.00075
0.000582	0.090201	1e-16	0.001353015
0.000583	0.090201	1e-16	0.001353015
0.000584	0.090201	1e-16	0.001353015
0.000585	0.130402	1e-16	0.0019560299999999
0.000586	0.130402	1e-16	0.0019560299999999
0.000587	0.130402	1e-16	0.0019560299999999
0.000588	0.130402	1e-16	0.0019560299999999
0.000589	0.130402	1e-16	0.0019560299999999
0.00059	0.130402	1e-16	0.0019560299999999
0.000591	0.170603	1e-16	0.002559045
0.000592	0.170603	1e-16	0.002559045
0.000593	0.170603	1e-16	0.002559045
0.000594	0.210804	1e-16	0.00316206
0.000595	0.251005	1e-16	0.0037650749999999
0.000596	0.210804	1e-16	0.00316206
0.000597	0.210804	1e-16	0.00316206
0.000598	0.210804	1e-16	0.00316206
0.000599	0.251005	1e-16	0.0037650749999999
0.0006	0.251005	1e-16	0.0037650749999999
0.000601	0.291206	1e-16	0.00436809
0.000602	0.251005	1e-16	0.0037650749999999
0.000603	0.251005	1e-16	0.0037650749999999
0.000604	0.291206	1e-16	0.00436809
0.000605	0.291206	1e-16	0.00436809
0.000606	0.291206	1e-16	0.00436809
0.000607	0.291206	1e-16	0.00436809
0.000608	0.291206	1e-16	0.00436809
0.000609	0.291206	1e-16	0.00436809
0.00061	0.331407	1e-16	0.004971105
0.000611	0.331407	1e-16	0.004971105
0.000612	0.331407	1e-16	0.004971105
0.000613	0.331407	1e-16	0.004971105
0.000614	0.371608	1e-16	0.00557412
0.000615	0.371608	1e-16	0.00557412
0.000616	0.371608	1e-16	0.00557412
0.000617	0.371608	1e-16	0.00557412
0.000618	0.371608	1e-16	0.00557412
